scientificName,x,y
Pterois volitans,113.826,-7.69433
Pterois volitans,-67.23861337,10.55242668
Pterois volitans,121.774,12.8797
Pterois volitans,117.3615,-20.338
Pterois volitans,136.80875,-9.61889
Pterois volitans,-67.25128412,10.55083929
Pterois volitans,159.04666,-29.91333
Pterois volitans,-81.713967,24.49285
Pterois volitans,47.085,-25.035
Pterois volitans,-66.73880786,10.62495776
Pterois volitans,-81.709133,24.50695
Pterois volitans,-80.45069,24.95116
Pterois volitans,-64.75627184,10.29483164
Pterois volitans,159.01999,-29.95333
Pterois volitans,-80.189667,30.342065
Pterois volitans,141.176115,-11.534585
Pterois volitans,94.2726,16.8879
Pterois volitans,28,-32.91669846
Pterois volitans,-83.0139,24.7079833
Pterois volitans,160.583,-8.4
Pterois volitans,117.541665,-19.319165
Pterois volitans,-83.08527,24.65601
Pterois volitans,-80.4551,24.94795
Pterois volitans,116.53333,-20.55
Pterois volitans,-80.13837,25.36215
Pterois volitans,-81.1418167,24.6095667
Pterois volitans,-66.52824,17.89507
Pterois volitans,-83.03035,24.6504
Pterois volitans,147.03,-9.43
Pterois volitans,122.5,15
Pterois volitans,116.55467,-19.79283
Pterois volitans,141.22611,-12.776525
Pterois volitans,146.816,-19.266
Pterois volitans,127.706667,26.089444
Pterois volitans,-82.90485,24.6321833
Pterois volitans,127.884167,26.632222
Pterois volitans,-64.57476139,10.29194981
Pterois volitans,114.88738,-21.48864
Pterois volitans,55.206094,-3.720436
Pterois volitans,-82.80385,24.6816667
Pterois volitans,-67.51684427,10.52246536
Pterois volitans,-67.23851681,10.55177801
Pterois volitans,-68.20694447,10.8447707
Pterois volitans,43.5,-23.33300018
Pterois volitans,-67.27524,18.16517
Pterois volitans,117.928335,-19.719165
Pterois volitans,-67.74483204,10.49633584
Pterois volitans,-80.71726,24.77474
Pterois volitans,-177.878167,-29.24215
Pterois volitans,118.865,-19.6825
Pterois volitans,-67.80899048,10.48080687
Pterois volitans,-82.8668167,24.6583833
Pterois volitans,-76.2257219,25.200399
Pterois volitans,-163.2,-18.05
Pterois volitans,118.615,-19.433335
Pterois volitans,146.75,-19.25
Pterois volitans,117.92,-20.005
Pterois volitans,-64.76103544,10.29104197
Pterois volitans,-177.877889,-29.241639
Pterois volitans,-80.1557,25.4746667
Pterois volitans,128.167,-3.833
Pterois volitans,118.255,-19.474165
Pterois volitans,-81.1315667,24.6185167
Pterois volitans,-81.028754,24.690684
Pterois volitans,34.3391,27.9034
Pterois volitans,-61.3439,15.8772
Pterois volitans,-81.29671,24.56908
Pterois volitans,-80.457933,24.954983
Pterois volitans,128.4513889,27.05611111
Pterois volitans,168.223,-17.5689
Pterois volitans,121.8708,24.5842
Pterois volitans,-81.52083,24.52264
Pterois volitans,116.066,-20.283
Pterois volitans,-82.9246,24.57109
Pterois volitans,-66.06164,10.5805
Pterois volitans,-81.656967,24.4902
Pterois volitans,130.85,30.75
Pterois volitans,-67.27057457,10.54696835
Pterois volitans,-65.32472312,10.89624061
Pterois volitans,-81.6134,24.48834
Pterois volitans,145.45,-14.633
Pterois volitans,106.9850006,10.14500046
Pterois volitans,117.5975,-20.000835
Pterois volitans,-82.8023833,24.6594333
Pterois volitans,-80.1979,25.31273
Pterois volitans,115.884165,-20.099165
Pterois volitans,34.4532,27.9845
Pterois volitans,116.54667,-20.040835
Pterois volitans,-63.97596359,10.44729878
Pterois volitans,-66.8884,17.9362
Pterois volitans,153.566667,-28.35
Pterois volitans,-63.0279,18.2628
Pterois volitans,152.151667,-4.220556
Pterois volitans,-80.138033,25.363233
Pterois volitans,122.0999985,-5.288888931
Pterois volitans,32.75,28.86666679
Pterois volitans,116.65,23.383
Pterois volitans,-64.75101739,10.26806812
Pterois volitans,-67.55827904,10.52502862
Pterois volitans,139.4966667,34.045
Pterois volitans,144.73333,-14.46666
Pterois volitans,-82.9203833,24.6852333
Pterois volitans,34.25,27.7217
Pterois volitans,-82.96262,24.62483
Pterois volitans,116.638335,-19.6125
Pterois volitans,-68.24155121,10.82794626
Pterois volitans,118.1,-19.689165
Pterois volitans,136.809445,-10.71764
Pterois volitans,34.3588,27.9154
Pterois volitans,-81.822333,24.463767
Pterois volitans,125.242,1.45699
Pterois volitans,138.105556,9.458889
Pterois volitans,116.032,-8.33498
Pterois volitans,118.233335,-19.75417
Pterois volitans,117.03611,-1.4472222
Pterois volitans,115.5175,-19.925835
Pterois volitans,133.476115,-7.35014
Pterois volitans,-86.9587,20.5156
Pterois volitans,-67.23858654,10.55235812
Pterois volitans,-64.76180255,10.25111575
Pterois volitans,-80.29257,25.09988
Pterois volitans,-82.99182,24.6774
Pterois volitans,-82.97281,24.61894
Pterois volitans,-67.23862678,10.55271409
Pterois volitans,-81.77235,24.468067
Pterois volitans,-86.9236,16.0735
Pterois volitans,116.353335,-20.01
Pterois volitans,123.367,9.98812
Pterois volitans,-64.38003302,10.39091982
Pterois volitans,-82.93125,24.5821667
Pterois volitans,-83.0603,24.69475
Pterois volitans,116.42583,-20.213335
Pterois volitans,-66.62246704,11.75578125
Pterois volitans,117.466665,-19.875
Pterois volitans,-82.88366,24.71959
Pterois volitans,127.866667,26.5
Pterois volitans,-77.3587222,8.6621388
Pterois volitans,-67.31040001,10.54148357
Pterois volitans,-64.8938333,17.7473333
Pterois volitans,-80.7871,24.73507
Pterois volitans,167.165,-15.523
Pterois volitans,-80.9758,24.69205
Pterois volitans,-80.80164,24.73088
Pterois volitans,72.862,4.09117
Pterois volitans,-81.87256,24.47027
Pterois volitans,-75.7888611,10.1708889
Pterois volitans,127.227509,26.587218
Pterois volitans,-75.5561111,34.8555556
Pterois volitans,-83.09575,24.66322
Pterois volitans,141.32611,-12.635415
Pterois volitans,116.08,-20.540835
Pterois volitans,97.833,1
Pterois volitans,116.09417,-20.525835
Pterois volitans,-67.23968625,10.55177274
Pterois volitans,145.986,-16.9326
Pterois volitans,55,-5
Pterois volitans,-68.19763184,10.79014075
Pterois volitans,-176.616897,0.79044
Pterois volitans,-66.74756527,10.62116157
Pterois volitans,-80.45252,24.95046
Pterois volitans,119.372,11.064
Pterois volitans,-178.433333,-30.231389
Pterois volitans,115.11667,-21.63333
Pterois volitans,-83.0256167,24.6793167
Pterois volitans,-66.61010742,10.62821611
Pterois volitans,145.46899,-14.6926
Pterois volitans,55.481058,-4.734488
Pterois volitans,123.809165,-15.05125
Pterois volitans,-81.45713,24.53346
Pterois volitans,-86.9109,20.6914
Pterois volitans,-66.15593433,10.60758456
Pterois volitans,-80.25503,25.14509
Pterois volitans,145.47501,-14.6626
Pterois volitans,-81.86072,24.45022
Pterois volitans,-82.79432,24.71257
Pterois volitans,-81.4528833,24.5385167
Pterois volitans,116.781665,-19.714165
Pterois volitans,-66.20331,17.92292
Pterois volitans,116.7799988,20.65999985
Pterois volitans,-82.8755333,24.66255
Pterois volitans,134.518889,7.483889
Pterois volitans,102.74,5.90646
Pterois volitans,73.4895,3.94089
Pterois volitans,-66.26217127,10.64877774
Pterois volitans,33.9155,27.3608
Pterois volitans,117.7925,-19.168335
Pterois volitans,-67.23907471,10.56949715
Pterois volitans,-64.75887895,10.29420883
Pterois volitans,-66.07686,10.54488
Pterois volitans,162.2,11.5
Pterois volitans,116.730556,20.611111
Pterois volitans,153.5,-27.03333
Pterois volitans,127.95,26.333333
Pterois volitans,-80.61424,24.90625
Pterois volitans,-82.9462833,24.5951833
Pterois volitans,115.33333,-31.01667
Pterois volitans,-75.914339,23.63449
Pterois volitans,151.283,-33.916
Pterois volitans,117.0125,-20.294165
Pterois volitans,57.5332,-20.0352
Pterois volitans,117.66417,-19.929165
Pterois volitans,34.954661,29.549861
Pterois volitans,118.216665,-19.76667
Pterois volitans,-67.23926246,10.55318609
Pterois volitans,117.08333,-20.08333
Pterois volitans,-82.8884,24.71866
Pterois volitans,165.7916718,-10.69999981
Pterois volitans,-67.27621794,10.54785435
Pterois volitans,117.56333,-20.069165
Pterois volitans,146.85,-19.116667
Pterois volitans,-66.12353325,10.59801437
Pterois volitans,118.583,-20.3
Pterois volitans,-67.21004248,10.55466799
Pterois volitans,-67.37168312,10.53681087
Pterois volitans,-177.9595,-29.233083
Pterois volitans,-80.6278,24.9243
Pterois volitans,-82.92744,24.66551
Pterois volitans,-81.86025,24.45325
Pterois volitans,116.72083,-19.545
Pterois volitans,151.3,-33.75
Pterois volitans,-82.89432,24.5891
Pterois volitans,120.7600021,21.95999908
Pterois volitans,117.12083,-19.646665
Pterois volitans,-82.96134,24.5686
Pterois volitans,-83.06645,24.61655
Pterois volitans,165.8000031,-10.82499981
Pterois volitans,-67.18472242,10.55576491
Pterois volitans,90,15
Pterois volitans,127.68361,-12.39167
Pterois volitans,130.186111,30.489167
Pterois volitans,-82.8019333,24.6300333
Pterois volitans,-76.898,34.499
Pterois volitans,-67.25120366,10.55080237
Pterois volitans,-80.41005,24.99135
Pterois volitans,-64.75172281,10.30596814
Pterois volitans,169.615995,5.83668
Pterois volitans,-66.89523697,11.79283615
Pterois volitans,-81.3446,24.5602
Pterois volitans,134.5398333,7.266944444
Pterois volitans,-66.74040914,10.62504212
Pterois volitans,34.9115,29.4977
Pterois volitans,167.5,-17.5
Pterois volitans,33.9933,26.8102
Pterois volitans,-80.4733667,24.9377167
Pterois volitans,-82.99313,24.67472
Pterois volitans,-65.2773,18.27587
Pterois volitans,153.3,-28.1
Pterois volitans,-68.22509766,10.92501142
Pterois volitans,153.56666,-28.35
Pterois volitans,115.593,-8.27535
Pterois volitans,-67.23941803,10.55245304
Pterois volitans,134.4888916,7.29777813
Pterois volitans,121.437955,13.750015
Pterois volitans,-82.8564333,24.6401667
Pterois volitans,-64.7546947,10.29687952
Pterois volitans,-81.3474,19.2678
Pterois volitans,114.17,-21.7701
Pterois volitans,139.95889,-15.242915
Pterois volitans,108.958333,10.4875
Pterois volitans,127.9425,-12.925975
Pterois volitans,-83.0026167,24.6707167
Pterois volitans,32.75,28.86700058
Pterois volitans,-178.82604,-31.42093
Pterois volitans,-82.83958,24.68687
Pterois volitans,-80.2014833,25.22865
Pterois volitans,-81.3836,19.2986
Pterois volitans,-64.795,17.7802
Pterois volitans,33.9208,27.8133
Pterois volitans,126.483333,26.333333
Pterois volitans,153.53333,-27.43333
Pterois volitans,-82.8184,24.62425
Pterois volitans,-66.81747437,11.85391119
Pterois volitans,-65.30754089,10.87376774
Pterois volitans,27.89999962,-32.96670151
Pterois volitans,120.39,24.83
Pterois volitans,127.6833267,0.883333325
Pterois volitans,138.0722198,9.523611069
Pterois volitans,124.766,1.60757
Pterois volitans,39.3364,-5.84439
Pterois volitans,133.450835,-7.775835
Pterois volitans,-81.4205,19.3779
Pterois volitans,125.23542,-13.75014
Pterois volitans,132.10139,-10.618055
Pterois volitans,-81.6275,24.5302167
Pterois volitans,-67.23928928,10.55154597
Pterois volitans,105.66667,-10.5
Pterois volitans,145.463,-14.6833
Pterois volitans,118.632,4.24892
Pterois volitans,-160.008099,-0.369308
Pterois volitans,-83.06251,24.67817
Pterois volitans,-64.76015568,10.29405049
Pterois volitans,-67.23911762,10.55325464
Pterois volitans,-82.77027,24.6908
Pterois volitans,-83.05814,24.67996
Pterois volitans,-61.291,15.8712
Pterois volitans,-64.5768857,10.29278375
Pterois volitans,-86.7369,21.1275
Pterois volitans,-81.2252,24.59557
Pterois volitans,-71.7979,21.694
Pterois volitans,55.6,-20.867
Pterois volitans,-81.03411,24.64578
Pterois volitans,117.93333,-19.091665
Pterois volitans,114,-22
Pterois volitans,118.71583,-19.58083
Pterois volitans,121.905,11.9686
Pterois volitans,130.883333,30.483333
Pterois volitans,-67.59704857,10.50713158
Pterois volitans,-81.3946,19.323
Pterois volitans,107.775,8.215
Pterois volitans,120.976,13.5248
Pterois volitans,116.425,-20.26417
Pterois volitans,-80.44248,24.97112
Pterois volitans,-82.78411,24.723
Pterois volitans,37.90620041,-0.023559101
Pterois volitans,-80.54875,24.88726
Pterois volitans,57.5872,-19.982
Pterois volitans,-82.9333667,24.6638333
Pterois volitans,-67.29312122,10.54503814
Pterois volitans,-67.94958115,10.48663033
Pterois volitans,34.5187,28.4989
Pterois volitans,-63.75597954,11.22159445
Pterois volitans,134.288611,7.044722
Pterois volitans,-67.48631001,10.53131198
Pterois volitans,-63.97613525,11.09397151
Pterois volitans,115.895,-19.9425
Pterois volitans,34.973,29.43
Pterois volitans,-83.0487,24.57748
Pterois volitans,73.5346,4.24139
Pterois volitans,34.3358,27.9153
Pterois volitans,-81.39045,24.6159667
Pterois volitans,36.88330078,-17.85000038
Pterois volitans,-64.75818157,10.29397659
Pterois volitans,29.14999962,-31.9666996
Pterois volitans,116.9625,-20.12167
Pterois volitans,141.341665,-12.22528
Pterois volitans,-67.59925871,10.50924136
Pterois volitans,-67.40167558,10.53448505
Pterois volitans,-67.23904252,10.55310171
Pterois volitans,-83.08522,24.65571
Pterois volitans,-66.0806179,10.54262272
Pterois volitans,-64.75650787,10.30749872
Pterois volitans,115,-8
Pterois volitans,-80.3425,25.03815
Pterois volitans,131.7401833,2.874483333
Pterois volitans,-67.18406796,10.5559653
Pterois volitans,106.74,8.69912
Pterois volitans,162.175,11.665
Pterois volitans,34.4285,27.9735
Pterois volitans,145.47099,-14.6587
Pterois volitans,-96.85529,26.18039
Pterois volitans,145.8050995,-15.64817047
Pterois volitans,-80.2633,25.1480333
Pterois volitans,121.916,-14.166
Pterois volitans,-83.09585,24.66305
Pterois volitans,151.283,-33.816
Pterois volitans,-64.76101398,10.25031337
Pterois volitans,115.75,-20.2
Pterois volitans,98.0983,9.33932
Pterois volitans,115.255835,-20.1575
Pterois volitans,-64.75394368,10.2974601
Pterois volitans,-69.80334967,11.94397088
Pterois volitans,116.79236,-19.909445
Pterois volitans,-65.36321282,10.90716563
Pterois volitans,-81.1739,19.368
Pterois volitans,118.670835,-19.518335
Pterois volitans,-64.7599411,10.2938077
Pterois volitans,-64.75908279,10.29431439
Pterois volitans,-81.88186,24.45143
Pterois volitans,43.51666641,-23.33333397
Pterois volitans,131.133335,-10.61833
Pterois volitans,57.58333206,-20.33333397
Pterois volitans,145.700457,15.157116
Pterois volitans,-82.92325,24.6510167
Pterois volitans,159.04666,-29.96166
Pterois volitans,-67.25297,18.17202
Pterois volitans,130.702,-0.419
Pterois volitans,118.46417,-19.7025
Pterois volitans,-64.27277952,10.58407512
Pterois volitans,116.1935,-20.1075
Pterois volitans,-80.37329,25.01128
Pterois volitans,137.47736,-8.626525
Pterois volitans,-67.29061604,10.54582921
Pterois volitans,136.134585,-8.2175
Pterois volitans,-76.9745,34.5357
Pterois volitans,134.71083,-7.30833
Pterois volitans,151.266,-33.833
Pterois volitans,116.1833333,-19.7
Pterois volitans,168.73608,4.586071
Pterois volitans,-80.96441,24.66697
Pterois volitans,-64.7510469,10.26801797
Pterois volitans,-80.144274,25.407486
Pterois volitans,116.98333,-19.920835
Pterois volitans,-64.7635,17.7281944
Pterois volitans,136.30083,-8.833335
Pterois volitans,-67.9939127,10.49097674
Pterois volitans,-67.74416149,10.49673144
Pterois volitans,117.34167,-20.105
Pterois volitans,-81.69893,24.51618
Pterois volitans,144.733333,-14.466667
Pterois volitans,-67.73282111,10.49946369
Pterois volitans,145.750067,15.245369
Pterois volitans,-66.74797028,10.61733766
Pterois volitans,115.514,-8.53005
Pterois volitans,-80.79979,24.73143
Pterois volitans,-68.22509766,10.85151445
Pterois volitans,-61.3371,15.8703
Pterois volitans,-81.10802,24.62638
Pterois volitans,-65.42199612,10.92232513
Pterois volitans,-82.9977333,24.6680667
Pterois volitans,-82.93158,24.6623
Pterois volitans,116.555,-19.799165
Pterois volitans,123.3099976,9.312000275
Pterois volitans,134.5797272,7.345832825
Pterois volitans,-81.44388,24.58481
Pterois volitans,118.15,-19.53333
Pterois volitans,145.85,-5.16667
Pterois volitans,-82.9746,24.57848
Pterois volitans,-64.75978017,10.29417188
Pterois volitans,-81.35944,24.55384
Pterois volitans,127.882778,26.505
Pterois volitans,33.8835,27.1412
Pterois volitans,-69.128688,12.267288
Pterois volitans,-83.03093,24.67968
Pterois volitans,34.5127,28.4773
Pterois volitans,-68.9549,18.3727
Pterois volitans,-67.90009975,10.47162838
Pterois volitans,-81.7231,24.48726
Pterois volitans,137.00153,-10.275
Pterois volitans,138.7,-10.884025
Pterois volitans,-74.24154,11.21915
Pterois volitans,-69.5798,18.4319
Pterois volitans,-172.10645,-13.861833
Pterois volitans,39.440194,-6.129071
Pterois volitans,-68.2364,10.8341
Pterois volitans,-67.31745958,10.54154685
Pterois volitans,-66.6919899,11.95351733
Pterois volitans,55.41445,-4.611156
Pterois volitans,73.05,8.269
Pterois volitans,-80.75533,24.76361
Pterois volitans,-81.332417,24.558933
Pterois volitans,117.0361099,-1.447222233
Pterois volitans,165.83,-10.825
Pterois volitans,-81.73396,12.50236
Pterois volitans,-83.0889833,24.6130833
Pterois volitans,116.459445,-19.883335
Pterois volitans,123.799,9.59869
Pterois volitans,153.542611,-27.429409
Pterois volitans,-76.2022778,9.3714444
Pterois volitans,114.03333,-28.88333
Pterois volitans,-66.4349243,10.62639186
Pterois volitans,-81.48145,24.563733
Pterois volitans,-77.9178,18.4744
Pterois volitans,-83.0665,24.6164833
Pterois volitans,-68.3377,12.2154
Pterois volitans,153.166667,-27.433333
Pterois volitans,-64.75103617,10.26803909
Pterois volitans,33.8322,27.1219
Pterois volitans,73.465536,5.552221
Pterois volitans,-67.23951459,10.55223682
Pterois volitans,-81.405056,13.362722
Pterois volitans,-67.23870544,10.55306878
Pterois volitans,145.506,-14.7449
Pterois volitans,-74.1169444,11.3313611
Pterois volitans,137.742365,-14.885
Pterois volitans,-81.140517,24.615533
Pterois volitans,39.25,-6.666667
Pterois volitans,-80.302883,25.1072
Pterois volitans,-77.5342,24.9707
Pterois volitans,136.39236,-9.60833
Pterois volitans,-82.7740167,24.7072167
Pterois volitans,-83.0142,24.6869167
Pterois volitans,116.61667,-20.46667
Pterois volitans,130.1725,31.419167
Pterois volitans,-64.76037025,10.30900818
Pterois volitans,127.772778,26.444167
Pterois volitans,116.455835,-19.79583
Pterois volitans,153.433333,-27.4
Pterois volitans,-82.9877667,24.6990333
Pterois volitans,-81.335533,24.56005
Pterois volitans,106.743,8.68574
Pterois volitans,-69.614,18.4378
Pterois volitans,121.026469,13.50978
Pterois volitans,134.5025024,7.315833092
Pterois volitans,-68.18664551,10.85758369
Pterois volitans,-81.7333333,12.5004167
Pterois volitans,-66.87462507,10.61282697
Pterois volitans,113.251373,23.1112
Pterois volitans,-68.8361,18.3424
Pterois volitans,151.075728,-8.646468
Pterois volitans,179.038,-16.2856667
Pterois volitans,146.833,-19.166
Pterois volitans,-79.8506925,15.8041408
Pterois volitans,-63.75306129,11.2031984
Pterois volitans,-75.1651,19.8984
Pterois volitans,113.7045,-22.80438
Pterois volitans,145.453,-14.6601
Pterois volitans,33.8633,27.0883
Pterois volitans,34.8814,25.2282
Pterois volitans,39.3697,-4.71917
Pterois volitans,-81.41918,24.54652
Pterois volitans,-80.86994,24.70409
Pterois volitans,-82.7761333,24.66105
Pterois volitans,-64.75069284,10.30649593
Pterois volitans,39,20
Pterois volitans,142.21667,-10.58333
Pterois volitans,-83.06132,24.6081
Pterois volitans,116.45917,-20.0925
Pterois volitans,120.038,11.9463
Pterois volitans,-81.3957,19.3537
Pterois volitans,-66.52665854,10.62939713
Pterois volitans,-67.30155945,10.54519636
Pterois volitans,-67.74475425,10.49662858
Pterois volitans,125.6330032,-10.16699982
Pterois volitans,34.3277,27.9078
Pterois volitans,-81.47005,24.53875
Pterois volitans,-64.21035916,10.93468183
Pterois volitans,72.8603,4.07867
Pterois volitans,-67.13195801,10.57692201
Pterois volitans,116.38,-20.028335
Pterois volitans,-83.0051333,24.6572667
Pterois volitans,-79.9966,26.7776
Pterois volitans,137.000555,-10.735
Pterois volitans,43.51699829,-23.33300018
Pterois volitans,118.1225,-19.334165
Pterois volitans,135.316667,33.666667
Pterois volitans,-65.41856289,10.92277812
Pterois volitans,118.354165,-19.490835
Pterois volitans,-66.87623172,10.61055972
Pterois volitans,-81.373,19.2645
Pterois volitans,120.188,12.0772
Pterois volitans,162.367283,11.400421
Pterois volitans,138.160278,9.508056
Pterois volitans,-68.2362,10.8341
Pterois volitans,-81.860433,24.442233
Pterois volitans,-68.24707031,10.86432715
Pterois volitans,-83.0205667,24.63875
Pterois volitans,122,10
Pterois volitans,-67.73672104,10.49321323
Pterois volitans,106.75,-6
Pterois volitans,-64.60643291,10.29017636
Pterois volitans,118.473335,-19.541665
Pterois volitans,-66.05434299,10.56311627
Pterois volitans,128.437778,27.019722
Pterois volitans,-179.87832,-29.23966
Pterois volitans,140.335695,-17.325695
Pterois volitans,-64.7635,17.7282
Pterois volitans,-81.850767,24.4538
Pterois volitans,-80.68635,24.798333
Pterois volitans,79.83333588,11.98333359
Pterois volitans,-68.25999856,10.93000467
Pterois volitans,-177.88177,-29.24666
Pterois volitans,118.835,9.95412
Pterois volitans,-66.69456482,11.95872339
Pterois volitans,119.251115,-19.034305
Pterois volitans,-64.75590706,10.29963464
Pterois volitans,-66.87532425,10.61480286
Pterois volitans,178.430157,-18.166425
Pterois volitans,-67.2384578,10.55188876
Pterois volitans,115.753335,-20.143335
Pterois volitans,-82.87376,24.6692
Pterois volitans,-80.63126,24.83684
Pterois volitans,27.95000076,-33
Pterois volitans,-83.10313,24.64016
Pterois volitans,-81.9054,24.4533
Pterois volitans,-63.76567841,11.21511176
Pterois volitans,116.716667,-20.65
Pterois volitans,124.256111,24.38
Pterois volitans,115.9083333,-20.35
Pterois volitans,-81.9420333,24.4419
Pterois volitans,-67.27367,18.16304
Pterois volitans,-177.9,-29.28
Pterois volitans,117.884165,-19.829165
Pterois volitans,-64.56175804,10.30520813
Pterois volitans,-66.67602539,11.95872339
Pterois volitans,141.359445,-12.35931
Pterois volitans,43.517,-23.333
Pterois volitans,-81.4171,19.3827
Pterois volitans,-80.67367,24.80915
Pterois volitans,117.22417,-20.326665
Pterois volitans,-64.75865364,10.30740372
Pterois volitans,31,-29.88330078
Pterois volitans,-82.98332,24.72103
Pterois volitans,6.46667,43.05
Pterois volitans,120.826,13.6995
Pterois volitans,145.446,-14.6639
Pterois volitans,-76.3391,34.1368
Pterois volitans,-65.80192566,10.65520955
Pterois volitans,-67.80688763,10.48110227
Pterois volitans,117.73333,-19.7
Pterois volitans,72.7663,3.98627
Pterois volitans,-67.23851681,10.55170945
Pterois volitans,31.23329926,-29.5
Pterois volitans,109.295,12.1829
Pterois volitans,32.75,28.867
Pterois volitans,-80.2931833,25.1477833
Pterois volitans,-64.76092815,10.25310056
Pterois volitans,-80.1937,25.2372333
Pterois volitans,134.98556,-8.843335
Pterois volitans,34.9694,29.4423
Pterois volitans,-82.9433667,24.6582167
Pterois volitans,-81.22165,24.590967
Pterois volitans,-64.75944757,10.29034526
Pterois volitans,-64.7574,32.3214
Pterois volitans,-81.61196,24.49999
Pterois volitans,123.683,9.51246
Pterois volitans,-81.72002,24.49168
Pterois volitans,34.041,26.6555
Pterois volitans,98,-12
Pterois volitans,-67.21407652,10.55251633
Pterois volitans,-82.9284,24.55088
Pterois volitans,118.359165,-19.726665
Pterois volitans,-81.57385,24.506217
Pterois volitans,-80.17883,25.26487
Pterois volitans,116.601945,-19.559305
Pterois volitans,-80.922083,24.685383
Pterois volitans,153.533,-28.166
Pterois volitans,-66.52838,17.89502
Pterois volitans,-68.01260501,10.47686912
Pterois volitans,131,30.75
Pterois volitans,151.716665,-22.076805
Pterois volitans,-80.45377,24.95123
Pterois volitans,-68.2371,12.0281
Pterois volitans,33.9535,27.1399
Pterois volitans,-68.19213867,10.79014075
Pterois volitans,-82.9952,24.6982667
Pterois volitans,-86.5015,16.355
Pterois volitans,116.401665,-20.13
Pterois volitans,-82.88388,24.71119
Pterois volitans,-170.60717,-14.27779
Pterois volitans,72.72,11.11
Pterois volitans,146.08333,-16.71667
Pterois volitans,152.733,-31.416
Pterois volitans,117.823335,-19.585835
Pterois volitans,34.4714,28.0059
Pterois volitans,-82.9654,24.62957
Pterois volitans,134.53533,7.99239
Pterois volitans,-67.29638815,10.54348763
Pterois volitans,33.9833,26.8167
Pterois volitans,144.4541626,7.248610973
Pterois volitans,-83.02104,24.64002
Pterois volitans,-64.56463337,10.30470145
Pterois volitans,153.383,-29.367
Pterois volitans,-64.76131439,10.29059861
Pterois volitans,57.583,-20.333
Pterois volitans,153.57632,-28.3615
Pterois volitans,-82.85211,24.6625
Pterois volitans,145.844,-16.1026
Pterois volitans,-67.93093443,10.46282943
Pterois volitans,-64.75022614,10.26764848
Pterois volitans,115.594,-8.277
Pterois volitans,-81.3758833,24.55045
Pterois volitans,-67.98425226,10.48568484
Pterois volitans,-68.24442565,10.72947923
Pterois volitans,55.3973,-4.69772
Pterois volitans,-65.25478721,10.89276391
Pterois volitans,146.264712,-16.895802
Pterois volitans,-81.12829,24.61773
Pterois volitans,43.257222,-11.650556
Pterois volitans,117.82083,-19.753335
Pterois volitans,-81.86018,24.4499
Pterois volitans,-82.9336,24.6950167
Pterois volitans,137.00833,-10.73333
Pterois volitans,145.448,-14.683
Pterois volitans,30.73329926,-30.26670074
Pterois volitans,72.15,10.86
Pterois volitans,-77.3446666,8.639
Pterois volitans,-82.85366,24.66156
Pterois volitans,129.466667,31.2
Pterois volitans,-82.94767,24.63213
Pterois volitans,-83.00645,24.70028
Pterois volitans,-86.8459,21.159
Pterois volitans,115.015,-20.59
Pterois volitans,-68.15917969,10.66060795
Pterois volitans,-66.74829483,10.62104558
Pterois volitans,-81.8958306,12.1649972
Pterois volitans,-149.557054,-17.521956
Pterois volitans,114.929165,-20.414165
Pterois volitans,-80.20248,25.21583
Pterois volitans,116.79,-19.6175
Pterois volitans,125.3294465,-8.58463467
Pterois volitans,-63.38012695,15.40072782
Pterois volitans,113.783,-28.5
Pterois volitans,-67.2386536,10.55180702
Pterois volitans,-64.68586922,10.30322364
Pterois volitans,-67.74291158,10.49673671
Pterois volitans,-82.8712,24.69703
Pterois volitans,-63.73311191,11.188531
Pterois volitans,128.4,27.035833
Pterois volitans,-74.1119444,11.3392777
Pterois volitans,117.36,-20.3325
Pterois volitans,129.315,-10.117
Pterois volitans,137.13403,-10.63389
Pterois volitans,116.59583,-20.05167
Pterois volitans,-80.079181,26.202441
Pterois volitans,117.731665,-20.019165
Pterois volitans,120.82691,13.68819
Pterois volitans,-80.55423,24.94223
Pterois volitans,-80.96407,24.6672
Pterois volitans,73.62,10.07
Pterois volitans,34.4603,27.9906
Pterois volitans,-81.8833,24.448267
Pterois volitans,134.5188904,7.483889103
Pterois volitans,-67.81916142,10.484014
Pterois volitans,-66.21401,17.91544
Pterois volitans,-66.8590486,10.61813514
Pterois volitans,-81.1018,24.62532
Pterois volitans,34.5238,28.5574
Pterois volitans,-66.2351118,10.6519071
Pterois volitans,-82.78785,24.72367
Pterois volitans,115.98333,-20.645
Pterois volitans,128.1000061,-3.799999952
Pterois volitans,39.7511,-3.99784
Pterois volitans,146.81666,-19.18333
Pterois volitans,118.708,4.17761
Pterois volitans,-74.19433,11.26672
Pterois volitans,73.0071,4.32022
Pterois volitans,116.06667,-20.28333
Pterois volitans,-81.51972,24.52302
Pterois volitans,-82.8611,24.6959833
Pterois volitans,-64.60557461,10.29452551
Pterois volitans,-66.88443303,10.61250399
Pterois volitans,-81.749367,24.469367
Pterois volitans,119.41667,-19.11667
Pterois volitans,153.366,-29.416
Pterois volitans,72.7274,3.88565
Pterois volitans,-74.5455,24.0648
Pterois volitans,-81.347,13.355
Pterois volitans,-82.99144,24.67719
Pterois volitans,117.328335,-19.795
Pterois volitans,-80.354317,25.029467
Pterois volitans,29.9012,31.1978
Pterois volitans,31.238768,-29.505929
Pterois volitans,-67.74316907,10.49850899
